n,perc50,concept_name.x.x,concept_code.y,concept_name.y,vocabulary_id.x,concept_code.x,concept_id,unit_concept_id,mean_ratio,perc03,perc25,perc75,perc97,concept_name.x.y,QualUnitCnt,maxN,meanN,medianN,allQualUnits,allQualUnitsNs,allQualUnitsMedians,max_mean_ratio,type
2,1,Linoleate (C18:2w6) [Moles/volume] in Serum or Plasma,nmol/mL,nanomole per milliliter,LOINC,35165-0,3031194,8843,1,1,1,1,1,Linoleate (C18:2w6) [Moles/volume] in Serum or Plasma,1,2,2,2,nmol/mL,2,1,1,A
2,1,Glucose [Mass/volume] in Arterial blood,mg/dL,milligram per deciliter,LOINC,41651-1,3031266,8840,1,1,1,1,1,Glucose [Mass/volume] in Arterial blood,1,2,2,2,mg/dL,2,1,1,A
2,1,Oleate (C18:1w9) [Moles/volume] in Serum or Plasma,nmol/mL,nanomole per milliliter,LOINC,35166-8,3031429,8843,1,1,1,1,1,Oleate (C18:1w9) [Moles/volume] in Serum or Plasma,1,2,2,2,nmol/mL,2,1,1,A
2,0.9713656387665198,Vaccenate (C18:1w7) [Moles/volume] in Serum or Plasma,nmol/mL,nanomole per milliliter,LOINC,35167-6,3031440,8843,0.9713656387665198,0.9444493392070484,0.9570484581497798,0.9856828193832599,0.9982819383259912,Vaccenate (C18:1w7) [Moles/volume] in Serum or Plasma,1,2,2,2,nmol/mL,2,0.97,0.9713656387665198,A
2,0.9713656387665198,Docosapentaenate (C22:5w3) [Moles/volume] in Serum or Plasma,nmol/mL,nanomole per milliliter,LOINC,35180-9,3031445,8843,0.9713656387665198,0.9444493392070484,0.9570484581497798,0.9856828193832599,0.9982819383259912,Docosapentaenate (C22:5w3) [Moles/volume] in Serum or Plasma,1,2,2,2,nmol/mL,2,0.97,0.9713656387665198,A
2,0.9434229137199435,Arachidonate (C20:4w6) [Moles/volume] in Serum or Plasma,nmol/mL,nanomole per milliliter,LOINC,35168-4,3031450,8843,0.9434229137199435,0.8902404526166905,0.9151343705799153,0.9717114568599717,0.9966053748231966,Arachidonate (C20:4w6) [Moles/volume] in Serum or Plasma,1,2,2,2,nmol/mL,2,0.94,0.9434229137199435,A
2,0.9713656387665198,Docosapentaenate (C22:5w6) [Moles/volume] in Serum or Plasma,nmol/mL,nanomole per milliliter,LOINC,35181-7,3031462,8843,0.9713656387665198,0.9444493392070484,0.9570484581497798,0.9856828193832599,0.9982819383259912,Docosapentaenate (C22:5w6) [Moles/volume] in Serum or Plasma,1,2,2,2,nmol/mL,2,0.97,0.9713656387665198,A
2,0.9734513274336283,Laurate (C12:0) [Moles/volume] in Serum or Plasma,nmol/mL,nanomole per milliliter,LOINC,35150-2,3031477,8843,0.9734513274336283,0.948495575221239,0.9601769911504425,0.9867256637168141,0.9984070796460177,Laurate (C12:0) [Moles/volume] in Serum or Plasma,1,2,2,2,nmol/mL,2,0.97,0.9734513274336283,A
2,0.5761134261375592,Cortisol Free [Mass/volume] in 24 hour Urine by HPLC,ug/L,microgram per liter,LOINC,34909-2,3031748,8748,0.5761134261375592,0.20999559287463795,0.3813698978062181,0.7708569544689002,0.9422312594004804,Cortisol Free [Mass/volume] in 24 hour Urine by HPLC,1,2,2,2,ug/L,2,0.58,0.5761134261375592,A
2,0.7206272839028006,Vascular endothelial growth factor [Mass/volume] in Serum or Plasma,pg/mL,picogram per milliliter,LOINC,34694-0,3031767,8845,0.7206272839028006,0.4706960005388748,0.5876851119007124,0.8535694559048888,0.9705585672667264,Vascular endothelial growth factor [Mass/volume] in Serum or Plasma,1,2,2,2,pg/mL,2,0.72,0.7206272839028006,A
2,0.9111675126903556,Omega 3 fatty acids (w3) [Moles/volume] in Serum or Plasma,mmol/L,millimole per liter,LOINC,35178-3,3032325,8753,0.9111675126903556,0.8276649746192897,0.8667512690355332,0.9555837563451778,0.9946700507614213,Omega 3 fatty acids (w3) [Moles/volume] in Serum or Plasma,1,2,2,2,mmol/L,2,0.91,0.9111675126903556,A
2,0.9111675126903556,Omega 6 fatty acids (w6) [Moles/volume] in Serum or Plasma,mmol/L,millimole per liter,LOINC,35179-1,3032337,8753,0.9111675126903556,0.8276649746192897,0.8667512690355332,0.9555837563451778,0.9946700507614213,Omega 6 fatty acids (w6) [Moles/volume] in Serum or Plasma,1,2,2,2,mmol/L,2,0.91,0.9111675126903556,A
2,0.9734513274336283,Hexadecenoate (C16:1w9) [Moles/volume] in Serum or Plasma,nmol/mL,nanomole per milliliter,LOINC,35155-1,3032380,8843,0.9734513274336283,0.948495575221239,0.9601769911504425,0.9867256637168141,0.9984070796460177,Hexadecenoate (C16:1w9) [Moles/volume] in Serum or Plasma,1,2,2,2,nmol/mL,2,0.97,0.9734513274336283,A
2,0.9734513274336283,Myristate (C14:0) [Moles/volume] in Serum or Plasma,nmol/mL,nanomole per milliliter,LOINC,35157-7,3032613,8843,0.9734513274336283,0.948495575221239,0.9601769911504425,0.9867256637168141,0.9984070796460177,Myristate (C14:0) [Moles/volume] in Serum or Plasma,1,2,2,2,nmol/mL,2,0.97,0.9734513274336283,A
2,0.9684763572679509,Nervonate (C24:1) [Moles/volume] in Serum or Plasma,nmol/mL,nanomole per milliliter,LOINC,35170-0,3032623,8843,0.9684763572679509,0.9388441330998248,0.9527145359019265,0.9842381786339754,0.9981085814360771,Nervonate (C24:1) [Moles/volume] in Serum or Plasma,1,2,2,2,nmol/mL,2,0.97,0.9684763572679509,A
2,0.9713656387665198,Homo-gamma Linolenate (C20:3w6) [Moles/volume] in Serum or Plasma,nmol/mL,nanomole per milliliter,LOINC,35171-8,3032635,8843,0.9713656387665198,0.9444493392070484,0.9570484581497798,0.9856828193832599,0.9982819383259912,Homo-gamma Linolenate (C20:3w6) [Moles/volume] in Serum or Plasma,1,2,2,2,nmol/mL,2,0.97,0.9713656387665198,A
2,0.9713656387665198,Mead acid (C20:3w9) [Moles/volume] in Serum or Plasma,nmol/mL,nanomole per milliliter,LOINC,35172-6,3032643,8843,0.9713656387665198,0.9444493392070484,0.9570484581497798,0.9856828193832599,0.9982819383259912,Mead acid (C20:3w9) [Moles/volume] in Serum or Plasma,1,2,2,2,nmol/mL,2,0.97,0.9713656387665198,A
2,0.9589239591397702,Eicosapentaenoate (C20:5w3) [Moles/volume] in Serum or Plasma,nmol/mL,nanomole per milliliter,LOINC,35173-4,3032660,8843,0.9589239591397702,0.9437028384294435,0.9508276183364051,0.9670202999431357,0.9741450798500971,Eicosapentaenoate (C20:5w3) [Moles/volume] in Serum or Plasma,1,2,2,2,nmol/mL,2,0.96,0.9589239591397702,A
2,0.9713656387665198,Docosahexaenoate (C22:6w3) [Moles/volume] in Serum or Plasma,nmol/mL,nanomole per milliliter,LOINC,35174-2,3032884,8843,0.9713656387665198,0.9444493392070484,0.9570484581497798,0.9856828193832599,0.9982819383259912,Docosahexaenoate (C22:6w3) [Moles/volume] in Serum or Plasma,1,2,2,2,nmol/mL,2,0.97,0.9713656387665198,A
2,1,Glucose [Mass/volume] in Venous blood,mg/dL,milligram per deciliter,LOINC,41652-9,3033408,8840,1,1,1,1,1,Glucose [Mass/volume] in Venous blood,1,2,2,2,mg/dL,2,1,1,A
2,0.10702445793282482,Monocytes [#/volume] in Blood by Automated count,10*3/uL,thousand per microliter,LOINC,742-7,3033575,8848,0.10702445793282482,0.049218756671455526,0.07627674449592625,0.1377721713697234,0.1648301591941941,Monocytes [#/volume] in Blood by Automated count,1,2,2,2,10*3/uL,2,0.11,0.10702445793282482,A
2,0.988627572334829,Serotonin [Mass/volume] in Serum,ng/mL,nanogram per milliliter,LOINC,27057-9,3033625,8842,0.988627572334829,0.9779374903295682,0.9829413585022435,0.9943137861674145,0.9993176543400898,Serotonin [Mass/volume] in Serum,1,2,2,2,ng/mL,2,0.99,0.988627572334829,A
2,0.9782274854135284,Parathyrin related protein [Moles/volume] in Serum or Plasma,pmol/L,picomole per liter,LOINC,15087-0,3033670,8729,0.9782274854135284,0.9611548235072993,0.9691462822719172,0.9873086885551398,0.9953001473197577,Parathyrin related protein [Moles/volume] in Serum or Plasma,1,2,2,2,pmol/L,2,0.98,0.9782274854135284,A
2,0.9821382345327465,Carnitine [Moles/volume] in Serum or Plasma,umol/L,micromole per liter,LOINC,14288-5,3033882,8749,0.9821382345327465,0.9653481749935282,0.9732073517991198,0.9910691172663733,0.9989282940719648,Carnitine [Moles/volume] in Serum or Plasma,1,2,2,2,umol/L,2,0.98,0.9821382345327465,A
2,1,3-Hydroxystearoylcarnitine (C18-OH) [Moles/volume] in Serum or Plasma,umol/L,micromole per liter,LOINC,35656-8,3033951,8749,1,1,1,1,1,3-Hydroxystearoylcarnitine (C18-OH) [Moles/volume] in Serum or Plasma,1,2,2,2,umol/L,2,1,1,A
2,0.7373172512976269,"1,3 beta glucan [Mass/volume] in Serum",pg/mL,picogram per milliliter,LOINC,42176-8,3034360,8845,0.7373172512976269,0.6940726764826638,0.7143148178854124,0.7603196847098415,0.7805618261125902,"1,3 beta glucan [Mass/volume] in Serum",1,2,2,2,pg/mL,2,0.74,0.7373172512976269,A
2,0.5255358103545937,Immunoglobulin light chains.kappa.free [Mass/volume] in Serum,mg/dL,milligram per deciliter,LOINC,36916-5,3034860,8840,0.5255358103545937,0.08192525888994222,0.28957275106488545,0.761498869644302,0.9691463618192452,Immunoglobulin light chains.kappa.free [Mass/volume] in Serum,1,2,2,2,mg/dL,2,0.53,0.5255358103545937,A
2,0.050882361527383145,Streptococcus pneumoniae serotype IgG Ab [Interpretation] in Serum Narrative,ug/mL,microgram per milliliter,LOINC,42771-6,3035282,8859,0.050882361527383145,0.050179172667471135,0.05050832489977038,0.051256398154995914,0.051585550387295155,Streptococcus pneumoniae serotype IgG Ab [Interpretation] in Serum Narrative,1,2,2,2,ug/mL,2,0.05,0.050882361527383145,A
2,0.9370406062484393,Acetylcholine receptor ganglionic neuronal Ab [Moles/volume] in Serum,nmol/L,nanomole per liter,LOINC,42233-7,3035283,8736,0.9370406062484393,0.8812829690625578,0.9073822885963747,0.966698923900504,0.992798243434321,Acetylcholine receptor ganglionic neuronal Ab [Moles/volume] in Serum,1,2,2,2,nmol/L,2,0.94,0.9370406062484393,A
2,0.9578450895952504,Estradiol (E2) [Mass/volume] in Serum or Plasma by High sensitivity method,pg/mL,picogram per milliliter,LOINC,35384-7,3035801,8845,0.9578450895952504,0.9267492234127641,0.9413047352428641,0.9743854439476367,0.9889409557777367,Estradiol (E2) [Mass/volume] in Serum or Plasma by High sensitivity method,1,2,2,2,pg/mL,2,0.96,0.9578450895952504,A
2,0.98315610652571,Oxcarbazepine serum/plasma,ug/mL,microgram per milliliter,LOINC,35331-8,3036148,8859,0.98315610652571,0.9731446665741222,0.977830872508908,0.9884813405425119,0.9931675464772978,Oxcarbazepine serum/plasma,1,2,2,2,ug/mL,2,0.98,0.98315610652571,A
2,0.502843413577173,Methadone [Presence] in Urine,ng/mL,nanogram per milliliter,LOINC,3773-9,3036180,8842,0.502843413577173,0.4284586424778018,0.4632770459711245,0.5424097811832215,0.5772281846765441,Methadone [Presence] in Urine,1,2,2,2,ng/mL,2,0.5,0.502843413577173,A
2,0.8065912117177094,3-Hydroxylinoleoylcarnitine (C18:2-OH) [Moles/volume] in Serum or Plasma,umol/L,micromole per liter,LOINC,30237-2,3036343,8749,0.8065912117177094,0.6247869507323563,0.7098868175765642,0.9032956058588547,0.9883954727030626,3-Hydroxylinoleoylcarnitine (C18:2-OH) [Moles/volume] in Serum or Plasma,1,2,2,2,umol/L,2,0.81,0.8065912117177094,A
2,0.5665639013452914,Calcium.ionized [Mass/volume] in Blood,mmol/L,millimole per liter,LOINC,38230-9,3036426,8753,0.5665639013452914,0.15913396860986553,0.3498458520179373,0.7832819506726457,0.9739938340807175,Calcium.ionized [Mass/volume] in Blood,1,2,2,2,mmol/L,2,0.57,0.5665639013452914,A
2,0.987324042299881,Thyroid stimulating immunoglobulins actual/normal in Serum,%,percent,LOINC,30166-3,3036567,8554,0.987324042299881,0.9754086420617691,0.9809860634498215,0.9936620211499405,0.9992394425379929,Thyroid stimulating immunoglobulins actual/normal in Serum,1,2,2,2,%,2,0.99,0.987324042299881,A
2,0.8264623685570515,Volume of Urine,mL,milliliter,LOINC,28009-9,3036603,8587,0.8264623685570515,0.7297901672061176,0.7750409848597462,0.8778837522543568,0.9231345699079854,Volume of Urine,1,2,2,2,mL,2,0.83,0.8264623685570515,A
2,0.8072048032021351,3-Hydroxytetradecanoylcarnitine (C14-OH) [Moles/volume] in Serum or Plasma,umol/L,micromole per liter,LOINC,30238-0,3036864,8749,0.8072048032021351,0.6259773182121419,0.7108072048032025,0.9036024016010675,0.9884322881921281,3-Hydroxytetradecanoylcarnitine (C14-OH) [Moles/volume] in Serum or Plasma,1,2,2,2,umol/L,2,0.81,0.8072048032021351,A
2,0.812221482519359,Desethylamiodarone [Mass/volume] in Serum or Plasma,ug/mL,microgram per milliliter,LOINC,6774-4,3036866,8859,0.812221482519359,0.7194343724438316,0.76286663673450406,0.8615763283042138,0.9050085925948863,Desethylamiodarone [Mass/volume] in Serum or Plasma,1,2,2,2,ug/mL,2,0.81,0.812221482519359,A
2,0.14046527269479872,Ammonia [Mass/volume] in Plasma,umol/L,micromole per liter,LOINC,22763-7,3036887,8749,0.14046527269479872,0.029286827474792273,0.08132780183309316,0.19960274355650426,0.2516437179148051,Ammonia [Mass/volume] in Plasma,1,2,2,2,umol/L,2,0.14,0.14046527269479872,A
2,0.554053670726953,Citrate [Mass/volume] in 24 hour Urine,mg/L,milligram per liter,LOINC,21203-5,3036931,8751,0.554053670726953,0.27746514175917875,0.4069321127653709,0.701175228688535,0.8306421996947271,Citrate [Mass/volume] in 24 hour Urine,1,2,2,2,mg/L,2,0.55,0.554053670726953,A
2,0.8689567430025444,Immunoglobulin light chains.lambda.free [Mass/volume] in Urine,mg/L,milligram per liter,LOINC,38178-0,3037043,8751,0.8689567430025444,0.7457760814249363,0.8034351145038168,0.9344783715012722,0.9921374045801526,Immunoglobulin light chains.lambda.free [Mass/volume] in Urine,1,2,2,2,mg/L,2,0.87,0.8689567430025444,A
2,0.8385854194928074,Urobilinogen [Mass/volume] in Urine by Test strip,mg/dL,milligram per deciliter,LOINC,20405-7,3037072,8840,0.8385854194928074,0.7546030453926431,0.7939139439076136,0.8832568950780012,0.9225677935929717,Urobilinogen [Mass/volume] in Urine by Test strip,1,2,2,2,mg/dL,2,0.84,0.8385854194928074,A
2,0.6940675082482846,Protein [Mass/volume] in Urine,mg/dL,milligram per deciliter,LOINC,2888-6,3037121,8840,0.6940675082482846,0.4839127278460252,0.5822830505875083,0.8058519659090608,0.9042222886505438,Protein [Mass/volume] in Urine,1,2,2,2,mg/dL,2,0.69,0.6940675082482846,A
2,0.5980729858727573,Amikacin [Mass/volume] in Serum or Plasma --trough,ug/mL,microgram per milliliter,LOINC,3321-7,3037123,8859,0.5980729858727573,0.47944902487917335,0.5349751342804254,0.6611708374650891,0.7166969468663412,Amikacin [Mass/volume] in Serum or Plasma --trough,1,2,2,2,ug/mL,2,0.6,0.5980729858727573,A
2,0.6357880038709015,Protein [Presence] in Urine,mg/dL,milligram per deciliter,LOINC,2887-8,3037185,8840,0.6357880038709015,0.29351604316954893,0.4537284503063522,0.8178475574354508,0.978059964572254,Protein [Presence] in Urine,1,2,2,2,mg/dL,2,0.64,0.6357880038709015,A
2,0.962686567164179,Monocytes/100 leukocytes in Cerebral spinal fluid by Manual count,%,percent,LOINC,10329-1,3037194,8554,0.962686567164179,0.9276119402985072,0.9440298507462686,0.9813432835820894,0.9977611940298508,Monocytes/100 leukocytes in Cerebral spinal fluid by Manual count,1,2,2,2,%,2,0.96,0.962686567164179,A
2,0.7489737371655631,Anion gap 4 in Serum or Plasma,mmol/L,millimole per liter,LOINC,1863-0,3037278,8753,0.7489737371655631,0.7335559824630332,0.7407728038131536,0.7571746705179728,0.7643914918680932,Anion gap 4 in Serum or Plasma,1,2,2,2,mmol/L,2,0.75,0.7489737371655631,A
2,0.12115786330566149,Urobilinogen [Presence] in Urine by Test strip,mg/dL,milligram per deciliter,LOINC,5818-0,3037426,8840,0.12115786330566149,0.11105891886035904,0.11578608434539422,0.12652964226592875,0.1312568077509639,Urobilinogen [Presence] in Urine by Test strip,1,2,2,2,mg/dL,2,0.12,0.12115786330566149,A
2,0.6123672848649322,Homocysteine [Mass/volume] in Serum or Plasma,umol/L,micromole per liter,LOINC,2428-1,3037585,8749,0.6123672848649322,0.32460799577471966,0.45930383322120205,0.7654307365086622,0.9001265739551446,Homocysteine [Mass/volume] in Serum or Plasma,1,2,2,2,umol/L,2,0.61,0.6123672848649322,A
2,0.5596019986895777,"Carbon dioxide, total [Moles/volume] in Arterial blood by calculation",mmol/L,millimole per liter,LOINC,41647-9,3037663,8753,0.5596019986895777,0.39168106354670035,0.4702823523369834,0.6489216450421721,0.7275229338324551,"Carbon dioxide, total [Moles/volume] in Arterial blood by calculation",1,2,2,2,mmol/L,2,0.56,0.5596019986895777,A
2,0.9641413816665836,Citrulline [Moles/volume] in Serum or Plasma,umol/L,micromole per liter,LOINC,20640-9,3037684,8749,0.9641413816665836,0.9346940991642901,0.9484779335270658,0.9798048298061015,0.9935886641688771,Citrulline [Moles/volume] in Serum or Plasma,1,2,2,2,umol/L,2,0.96,0.9641413816665836,A
2,1,Alpha subunit free [Mass/volume] in Serum or Plasma,ng/mL,nanogram per milliliter,LOINC,30316-4,3037808,8842,1,1,1,1,1,Alpha subunit free [Mass/volume] in Serum or Plasma,1,2,2,2,ng/mL,2,1,1,A
2,0.942566458811946,Catecholamines [Mass/volume] in Plasma,pg/mL,picogram per milliliter,LOINC,2056-0,3037812,8845,0.942566458811946,0.8885789300951753,0.913849688217919,0.971283229405973,0.9965539875287167,Catecholamines [Mass/volume] in Plasma,1,2,2,2,pg/mL,2,0.94,0.942566458811946,A
2,0.9983062535996847,Monocytes/100 leukocytes in Body fluid,%,percent,LOINC,26487-9,3038104,8554,0.9983062535996847,0.9967141319833883,0.9974593803995271,0.9991531267998424,0.9998983752159811,Monocytes/100 leukocytes in Body fluid,1,2,2,2,%,2,1,0.9983062535996847,A
2,0.8067504963600265,Propionylcarnitine (C3) [Moles/volume] in Serum or Plasma,umol/L,micromole per liter,LOINC,30551-6,3038126,8749,0.8067504963600265,0.6250959629384514,0.7101257445400397,0.9033752481800132,0.9884050297816016,Propionylcarnitine (C3) [Moles/volume] in Serum or Plasma,1,2,2,2,umol/L,2,0.81,0.8067504963600265,A
2,0.837044926413633,Oxygen saturation Calculated from oxygen partial pressure in Arterial blood,%,percent,LOINC,51733-4,3039426,8554,0.837044926413633,0.683867157242448,0.7555673896204494,0.9185224632068165,0.990222695584818,Oxygen saturation Calculated from oxygen partial pressure in Arterial blood,1,2,2,2,%,2,0.84,0.837044926413633,A
2,0.15760880557348994,Immature granulocytes [#/volume] in Blood by Automated count,10*3/uL,thousand per microliter,LOINC,53115-2,3041084,8848,0.15760880557348994,0.03642571374440859,0.0931497141750424,0.22206789697193746,0.27879189740257126,Immature granulocytes [#/volume] in Blood by Automated count,1,2,2,2,10*3/uL,2,0.16,0.15760880557348994,A
2,0.9491997216423105,Oxygen saturation Calculated from oxygen partial pressure in Venous blood,%,percent,LOINC,51731-8,3041253,8554,0.9491997216423105,0.9014474599860823,0.9237995824634657,0.9745998608211552,0.9969519832985386,Oxygen saturation Calculated from oxygen partial pressure in Venous blood,1,2,2,2,%,2,0.95,0.9491997216423105,A
2,0.8100611189468735,Potassium [Moles/volume] in Venous blood,mmol/L,millimole per liter,LOINC,39789-3,3041354,8753,0.8100611189468735,0.6315185707569346,0.7150916784203103,0.9050305594734367,0.9886036671368124,Potassium [Moles/volume] in Venous blood,1,2,2,2,mmol/L,2,0.81,0.8100611189468735,A
2,0.9254599547642519,Collagen crosslinked C-telopeptide [Mass/volume] in Serum or Plasma,pg/mL,picogram per milliliter,LOINC,41171-0,3041449,8845,0.9254599547642519,0.874804405265905,0.8985155135417269,0.9524043959867771,0.976115504262599,Collagen crosslinked C-telopeptide [Mass/volume] in Serum or Plasma,1,2,2,2,pg/mL,2,0.93,0.9254599547642519,A
2,0.9707692909829866,Platelet mean volume [Entitic volume] in Blood by Automated count,fL,femtoliter,LOINC,32623-1,3043111,8583,0.9707692909829866,0.9436625032471517,0.9563507868681809,0.9851877950977923,0.9978760787188213,Platelet mean volume [Entitic volume] in Blood by Automated count,1,2,2,2,fL,2,0.97,0.9707692909829866,A
2,0.9981777051652633,Voltage-gated calcium channel P/Q type binding Ab [Moles/volume] in Serum,nmol/L,nanomole per liter,LOINC,33980-4,3043147,8736,0.9981777051652633,0.9964647480206108,0.997266557747895,0.9990888525826316,0.9998906623099157,Voltage-gated calcium channel P/Q type binding Ab [Moles/volume] in Serum,1,2,2,2,nmol/L,2,1,0.9981777051652633,A
2,0.9003189792663475,Calcium.ionized [Moles/volume] in Arterial blood,mmol/L,millimole per liter,LOINC,34581-9,3044331,8753,0.9003189792663475,0.8066188197767142,0.8504784688995213,0.9501594896331738,0.9940191387559808,Calcium.ionized [Moles/volume] in Arterial blood,1,2,2,2,mmol/L,2,0.9,0.9003189792663475,A
2,1,Hemoglobin C/Hemoglobin.total in Blood by Electrophoresis,%,percent,LOINC,32681-9,3044870,8554,1,1,1,1,1,Hemoglobin C/Hemoglobin.total in Blood by Electrophoresis,1,2,2,2,%,2,1,1,A
2,0.8824434261696619,Procalcitonin [Mass/volume] in Serum or Plasma,ng/mL,nanogram per milliliter,LOINC,33959-8,3046279,8842,0.8824434261696619,0.78586617269507,0.8310725466619002,0.9338143056774235,0.9790206796442537,Procalcitonin [Mass/volume] in Serum or Plasma,1,2,2,2,ng/mL,2,0.88,0.8824434261696619,A
2,0.85386061559986,Tissue transglutaminase IgA Ab [Units/volume] in Serum by Immunoassay,[U]/mL,unit per milliliter,LOINC,46128-5,3046538,8763,0.85386061559986,0.7164895942637284,0.78079092339979,0.92693030779993,0.9912316369359916,Tissue transglutaminase IgA Ab [Units/volume] in Serum by Immunoassay,1,2,2,2,[U]/mL,2,0.85,0.85386061559986,A
2,0.5052200512730861,Immunoglobulin light chains.lambda.free [Mass/volume] in Serum or Plasma,mg/dL,milligram per deciliter,LOINC,33944-0,3047169,8840,0.5052200512730861,0.06531391552473267,0.2712274258750258,0.7392126766711464,0.9451261870214397,Immunoglobulin light chains.lambda.free [Mass/volume] in Serum or Plasma,1,2,2,2,mg/dL,2,0.51,0.5052200512730861,A
2,0.555371049015117,Lactate [Moles/volume] in Blood,mmol/L,millimole per liter,LOINC,32693-4,3047181,8753,0.555371049015117,0.137419835089327,0.3330565735226755,0.7776855245075585,0.973322262940907,Lactate [Moles/volume] in Blood,1,2,2,2,mmol/L,2,0.56,0.555371049015117,A
2,0.6862007961079168,Thyroglobulin recovery in Serum or Plasma,%,percent,LOINC,38505-4,3047500,8554,0.6862007961079168,0.3912295444493587,0.5293011941618753,0.8431003980539584,0.981172047766475,Thyroglobulin recovery in Serum or Plasma,1,2,2,2,%,2,0.69,0.6862007961079168,A
2,0.8012393287906949,Calprotectin [Mass/mass] in Stool,ug/g,microgram per gram,LOINC,38445-3,3048689,8720,0.8012393287906949,0.7504143197769045,0.7742047495280404,0.8282739080533493,0.8520643378044852,Calprotectin [Mass/mass] in Stool,1,2,2,2,ug/g,2,0.8,0.8012393287906949,A
2,0.34451089378268723,Soluble liver IgG Ab [Units/volume] in Serum by Immunoassay,u,unified atomic mass unit,LOINC,38420-6,3050254,9648,0.34451089378268723,0.04840835854499406,0.18700954525199937,0.502012242313375,0.6406134290203803,Soluble liver IgG Ab [Units/volume] in Serum by Immunoassay,1,2,2,2,u,2,0.34,0.34451089378268723,A
2,0.9976410009429013,Immature granulocytes/100 leukocytes in Blood,%,percent,LOINC,38518-7,3050479,8554,0.9976410009429013,0.9963599377202732,0.9969595843351204,0.9983224175506822,0.9989220641655294,Immature granulocytes/100 leukocytes in Blood,1,2,2,2,%,2,1,0.9976410009429013,A
2,0.7986878132185605,Hematocrit [Volume Fraction] of Blood by Estimated,%,percent,LOINC,48703-3,3050746,8554,0.7986878132185605,0.6094543576440075,0.6980317198278407,0.8993439066092803,0.9879212687931136,Hematocrit [Volume Fraction] of Blood by Estimated,1,2,2,2,%,2,0.8,0.7986878132185605,A
2,0.9916868506992359,Retinyl palmitate [Mass/volume] in Serum or Plasma,mg/L,milligram per liter,LOINC,38496-6,3051447,8751,0.9916868506992359,0.9840913749763802,0.9876467040381425,0.9957269973603293,0.9992823264220916,Retinyl palmitate [Mass/volume] in Serum or Plasma,1,2,2,2,mg/L,2,0.99,0.9916868506992359,A
2,0.1403294774604813,Fibrin D-dimer FEU,ng/mL,nanogram per milliliter,LOINC,48065-7,3051714,8842,0.1403294774604813,0.03498061929514053,0.08429285077678939,0.19636610414417316,0.24567833562582203,Fibrin D-dimer FEU,1,2,2,2,ng/mL,2,0.14,0.1403294774604813,A
2,0.09488827685322924,"Vitamin D, 25-hydroxy measurement",mmol/L,millimole per liter,SNOMED,12199005,4007831,8753,0.09488827685322924,0.09488827671526474,0.09488827677984388,0.09488827692661461,0.09488827699119375,"Vitamin D, 25-hydroxy measurement",1,2,2,2,mmol/L,2,0.09,0.09488827685322924,A
2,0.06955177721715611,"Creatinine measurement, serum",mmol/L,millimole per liter,SNOMED,113075003,4013964,8753,0.06955177721715611,0.06955177701302936,0.06955177710857804,0.06955177732573416,0.06955177742128284,"Creatinine measurement, serum",1,2,2,2,mmol/L,2,0.07,0.06955177721715611,A
2,0.3359358512227265,Rheumatoid arthritis latex test,[iU]/mL,international unit per milliliter,SNOMED,165841003,4014121,8985,0.3359358512227265,0.3359358510133636,0.33593585111136326,0.33593585133408976,0.3359358514320894,Rheumatoid arthritis latex test,1,2,2,2,[iU]/mL,2,0.34,0.3359358512227265,A
2,0.0558145828848011,Blood chemistry,mmol/L,millimole per liter,SNOMED,166312007,4014134,8753,0.0558145828848011,0.05581458277651413,0.05581458282720165,0.05581458294240055,0.05581458299308807,Blood chemistry,1,2,2,2,mmol/L,2,0.06,0.0558145828848011,A
2,0.8643749059863095,"Glucose measurement, blood, test strip",mmol/L,millimole per liter,SNOMED,104686004,4018315,8753,0.8643749059863095,0.8643749059734405,0.8643749059794643,0.8643749059931547,0.8643749059991785,"Glucose measurement, blood, test strip",1,2,2,2,mmol/L,2,0.86,0.8643749059863095,A
2,0.06297260421891655,Red blood cell count,10*9/mL,billion per milliliter,SNOMED,14089001,4030871,9445,0.06297260421891655,0.062972604013135,0.06297260410945828,0.06297260432837483,0.06297260442469811,Red blood cell count,1,2,2,2,10*9/mL,2,0.06,0.06297260421891655,A
2,0.9697362731191095,Blood glucose method,mmol/L,millimole per liter,SNOMED,166888009,4041697,8753,0.9697362731191095,0.9697362730071466,0.9697362730595547,0.9697362731786643,0.9697362732310724,Blood glucose method,1,2,2,2,mmol/L,2,0.97,0.9697362731191095,A
2,0.914624125795299,Glucometer blood glucose,mmol/L,millimole per liter,SNOMED,166900001,4042066,8753,0.914624125795299,0.9146241256028801,0.9146241256929485,0.9146241258976495,0.9146241259877179,Glucometer blood glucose,1,2,2,2,mmol/L,2,0.91,0.914624125795299,A
2,0.08573319496240986,Measurement of renal clearance of creatinine,mL/min,milliliter per minute,SNOMED,167181009,4042762,8795,0.08573319496240986,0.08573319492707512,0.08573319494361478,0.08573319498120494,0.08573319499774458,Measurement of renal clearance of creatinine,1,2,2,2,mL/min,2,0.09,0.08573319496240986,A
2,0.0327746740577281,Enzyme measurement,ng/mL,nanogram per milliliter,SNOMED,122444009,4046263,8842,0.0327746740577281,0.032774674003463684,0.03277467402886405,0.03277467408659215,0.03277467411199251,Enzyme measurement,1,2,2,2,ng/mL,2,0.03,0.0327746740577281,A
